Borough,Stop Name,Daytime Routes,Entrance Type,Entry Allowed,Entrance Latitude,Entrance Longitude
M,Chambers St/WTC/Park Place/Cortlandt St,2 3 A C E R W,Stair,YES,40.7133097,-74.0095541
M,Chambers St/WTC/Park Place/Cortlandt St,2 3 A C E R W,Stair,YES,40.7134261,-74.0093068
M,Chambers St/WTC/Park Place/Cortlandt St,2 3 A C E R W,Stair,YES,40.7130591,-74.0090286
M,Chambers St/WTC/Park Place/Cortlandt St,2 3 A C E R W,Stair,YES,40.7133621,-74.0090139
M,Chambers St/WTC/Park Place/Cortlandt St,2 3 A C E R W,Elevator,YES,40.7130961,-74.0091147
M,Chambers St/WTC/Park Place/Cortlandt St,2 3 A C E R W,Easement - Passage,YES,40.7116329,-74.0106471
M,Chambers St/WTC/Park Place/Cortlandt St,2 3 A C E R W,Easement - Passage,YES,40.7119688,-74.0105123
B,High St,A C,Stair,YES,40.699405,-73.991413
B,High St,A C,Stair,YES,40.6991398,-73.9889055
B,High St,A C,Stair,YES,40.6992387,-73.9882731
B,Jay St-MetroTech,A C F R,Easement - Street,YES,40.6924743,-73.9875859
B,Jay St-MetroTech,A C F R,Easement - Street,YES,40.6932155,-73.9874899
B,Jay St-MetroTech,A C F R,Easement - Street,YES,40.6925106,-73.9874814
B,Jay St-MetroTech,A C F R,Stair,YES,40.6917,-73.987461
B,Jay St-MetroTech,A C F R,Easement - Street,YES,40.6923538,-73.9874579
B,Jay St-MetroTech,A C F R,Easement - Street,YES,40.6931779,-73.9874487
B,Jay St-MetroTech,A C F R,Stair,YES,40.6916147,-73.9872021
B,Jay St-MetroTech,A C F R,Stair,YES,40.692329,-73.987167
B,Jay St-MetroTech,A C F R,Stair,YES,40.6924622,-73.9871584
B,Jay St-MetroTech,A C F R,Easement - Street,YES,40.693582,-73.9870075
B,Hoyt-Schermerhorn Sts,A C G,Easement - Street,YES,40.6890314,-73.9858587
B,Hoyt-Schermerhorn Sts,A C G,Easement - Street,YES,40.6884333,-73.9843016
B,Lafayette Av,C,Stair,YES,40.686553,-73.974606
B,Lafayette Av,C,Stair,YES,40.6861265,-73.9745162
B,Lafayette Av,C,Stair,YES,40.6864157,-73.9743492
B,Lafayette Av,C,Stair,YES,40.6860502,-73.9742815
B,Lafayette Av,C,Stair,YES,40.6860654,-73.9732954
B,Lafayette Av,C,Stair,YES,40.6855651,-73.973071
B,Lafayette Av,C,Stair,YES,40.685969,-73.973021
B,Lafayette Av,C,Stair,YES,40.685559,-73.9729
B,Lafayette Av,C,Stair,YES,40.685789,-73.97276
B,Clinton-Washington Avs,C,Stair,YES,40.6836751,-73.9670602
B,Clinton-Washington Avs,C,Stair,YES,40.6835856,-73.9667826
B,Clinton-Washington Avs,C,Stair,YES,40.683318,-73.966733
B,Clinton-Washington Avs,C,Stair,YES,40.683172,-73.964689
B,Clinton-Washington Avs,C,Stair,YES,40.6828735,-73.9646179
B,Clinton-Washington Avs,C,Stair,YES,40.6833851,-73.9670073
B,Franklin Av,C S,Stair,YES,40.681256,-73.95559
B,Nostrand Av,A C,Stair,YES,40.6805772,-73.9497346
B,Nostrand Av,A C,Stair,YES,40.680267,-73.9496419
B,Nostrand Av,A C,Stair,YES,40.6805398,-73.9495027
B,Nostrand Av,A C,Stair,YES,40.680228,-73.949414
B,Nostrand Av,A C,Stair,YES,40.6804282,-73.9531971
B,Nostrand Av,A C,Stair,YES,40.6808273,-73.9532759
B,Kingston-Throop Avs,C,Stair,YES,40.6796847,-73.94135
B,Kingston-Throop Avs,C,Stair,YES,40.679804,-73.941119
B,Kingston-Throop Avs,C,Stair,YES,40.6800631,-73.940479
B,Kingston-Throop Avs,C,Stair,YES,40.6800207,-73.940243
B,Utica Av,A C,Stair,YES,40.6795584,-73.932104
B,Utica Av,A C,Stair,YES,40.679346,-73.931987
B,Utica Av,A C,Stair,YES,40.6791112,-73.9300434
B,Utica Av,A C,Stair,YES,40.6795043,-73.9297247
B,Utica Av,A C,Elevator,YES,40.6794998,-73.9298659
B,Ralph Av,C,Stair,YES,40.679164,-73.92187
B,Ralph Av,C,Stair,YES,40.678702,-73.921552
B,Ralph Av,C,Stair,YES,40.6790048,-73.9214369
B,Rockaway Av,C,Stair,YES,40.6786088,-73.9137396
B,Rockaway Av,C,Stair,YES,40.678317,-73.913651
B,Rockaway Av,C,Stair,YES,40.6784181,-73.910978
B,Rockaway Av,C,Stair,YES,40.6785315,-73.9107794
B,Broadway Junction,A C J Z L,Station House,YES,40.6783526,-73.9039332
B,Liberty Av,C,Stair,YES,40.6744501,-73.896778
B,Liberty Av,C,Stair,YES,40.6742506,-73.8966456
B,Liberty Av,C,Stair,YES,40.6745867,-73.8963672
B,Liberty Av,C,Stair,YES,40.6742823,-73.896314
B,Van Siclen Av,C,Stair,YES,40.6727846,-73.8905905
B,Van Siclen Av,C,Stair,YES,40.6725653,-73.890375
B,Van Siclen Av,C,Stair,YES,40.6728631,-73.8902603
B,Van Siclen Av,C,Stair,YES,40.6724912,-73.8901667
B,Shepherd Av,C,Stair,YES,40.6742442,-73.8809291
B,Shepherd Av,C,Stair,YES,40.6740029,-73.8808715
B,Shepherd Av,C,Stair,YES,40.6743132,-73.8807518
B,Shepherd Av,C,Stair,YES,40.673981,-73.8806716
B,Euclid Av,A C,Stair,YES,40.6752842,-73.8721143
B,Euclid Av,A C,Stair,YES,40.6754856,-73.8721164
B,Euclid Av,A C,Elevator,YES,40.6755801,-73.8718739
B,Euclid Av,A C,Stair,YES,40.6752967,-73.8717882
B,Euclid Av,A C,Stair,YES,40.6755427,-73.8717353
M,W 4 St-Wash Sq,A C E B D F M,Stair,YES,40.7310974,-74.0015985
M,W 4 St-Wash Sq,A C E B D F M,Elevator,YES,40.7311149,-74.0012226
M,W 4 St-Wash Sq,A C E B D F M,Stair,YES,40.7311107,-74.0011646
M,W 4 St-Wash Sq,A C E B D F M,Stair,YES,40.7330975,-74.0002409
M,W 4 St-Wash Sq,A C E B D F M,Easement - Street,YES,40.7330089,-73.9998114
M,W 4 St-Wash Sq,A C E B D F M,Easement - Street,YES,40.7331807,-73.9996918
M,145 St,A C B D,Stair,YES,40.8239303,-73.9450243
M,145 St,A C B D,Stair,YES,40.824244,-73.944931
M,145 St,A C B D,Stair,YES,40.823804,-73.9447385
M,145 St,A C B D,Stair,YES,40.8240409,-73.9444173
M,145 St,A C B D,Easement - Street,YES,40.825652,-73.9438059
M,145 St,A C B D,Stair,YES,40.8255977,-73.9434494
Q,Astoria-Ditmars Blvd,N W,Stair,YES,40.7749371,-73.9123447
Q,Astoria-Ditmars Blvd,N W,Stair,YES,40.7748094,-73.9121624
Q,Astoria-Ditmars Blvd,N W,Stair,YES,40.775172,-73.9120581
Q,Astoria-Ditmars Blvd,N W,Stair,YES,40.7750479,-73.911877
Q,Astoria-Ditmars Blvd,N W,Easement - Passage,YES,40.7749098,-73.9119884
Q,Astoria Blvd,N W,Stair,YES,40.7703305,-73.9179733
Q,Astoria Blvd,N W,Stair,YES,40.7701847,-73.9177584
Q,Astoria Blvd,N W,Stair,YES,40.7710582,-73.9173326
Q,Astoria Blvd,N W,Stair,YES,40.77087,-73.916935
Q,Astoria Blvd,N W,Elevator,YES,40.770227,-73.9175874
Q,Astoria Blvd,N W,Elevator,YES,40.7710215,-73.9171929
Q,30 Av,N W,Stair,YES,40.766787,-73.921629
Q,30 Av,N W,Stair,YES,40.7667,-73.921406
Q,30 Av,N W,Stair,YES,40.7670762,-73.9214007
Q,30 Av,N W,Stair,YES,40.7669901,-73.9211808
Q,Broadway,N W,Stair,YES,40.7618934,-73.9256167
Q,Broadway,N W,Stair,YES,40.7617965,-73.9253995
Q,Broadway,N W,Stair,YES,40.7621671,-73.9253951
Q,Broadway,N W,Stair,YES,40.7620797,-73.9251671
Q,36 Av,N W,Stair,YES,40.7565079,-73.9299782
Q,36 Av,N W,Stair,YES,40.756783,-73.9297467
Q,36 Av,N W,Stair,YES,40.7564139,-73.9297574
Q,39 Av-Dutch Kills,N W,Stair,YES,40.7525155,-73.9329258
Q,39 Av-Dutch Kills,N W,Stair,YES,40.7528785,-73.9329192
M,Lexington Av/59 St,4 5 6 N R W,Stair,YES,40.7620908,-73.9663577
M,Lexington Av/59 St,4 5 6 N R W,Stair,YES,40.7623847,-73.9661407
M,Lexington Av/59 St,4 5 6 N R W,Stair,YES,40.7619934,-73.9661181
M,Lexington Av/59 St,4 5 6 N R W,Stair,YES,40.762282,-73.9659085
M,5 Av/59 St,N R W,Stair,YES,40.7651969,-73.9747154
M,5 Av/59 St,N R W,Easement - Street,YES,40.7648951,-73.9747024
M,5 Av/59 St,N R W,Stair,YES,40.7651096,-73.9744829
M,5 Av/59 St,N R W,Stair,YES,40.7653602,-73.9724734
M,5 Av/59 St,N R W,Stair,YES,40.7647645,-73.9724467
M,5 Av/59 St,N R W,Stair,YES,40.7647033,-73.9723011
M,5 Av/59 St,N R W,Stair,YES,40.7648261,-73.9721997
M,Canal St,6 J Z N Q R W,Stair,YES,40.7194985,-74.0022722
M,Canal St,6 J Z N Q R W,Stair,YES,40.7194186,-74.002157
M,Canal St,6 J Z N Q R W,Stair,YES,40.7196643,-74.0020178
M,Canal St,6 J Z N Q R W,Stair,YES,40.719587,-74.0019079
M,Canal St,6 J Z N Q R W,Stair,YES,40.7191996,-74.0018441
M,Canal St,6 J Z N Q R W,Stair,YES,40.7191509,-74.0017816
M,Canal St,6 J Z N Q R W,Easement - Street,YES,40.7195185,-74.0016183
M,City Hall,R W,Stair,YES,40.7131236,-74.0070415
M,City Hall,R W,Stair,YES,40.7134659,-74.0067485
M,City Hall,R W,Stair,YES,40.7135017,-74.0067238
M,Chambers St/WTC/Park Place/Cortlandt St,2 3 A C E R W,Easement - Street,YES,40.7101434,-74.0111427
M,Chambers St/WTC/Park Place/Cortlandt St,2 3 A C E R W,Stair,YES,40.710424,-74.0110847
M,Chambers St/WTC/Park Place/Cortlandt St,2 3 A C E R W,Stair,YES,40.7109036,-74.0107616
M,Chambers St/WTC/Park Place/Cortlandt St,2 3 A C E R W,Stair,YES,40.7111261,-74.0106162
M,Chambers St/WTC/Park Place/Cortlandt St,2 3 A C E R W,Station House,YES,40.710165,-74.009182
M,Chambers St/WTC/Park Place/Cortlandt St,2 3 A C E R W,Easement - Street,YES,40.7097799,-74.0102942
M,Chambers St/WTC/Park Place/Cortlandt St,2 3 A C E R W,Station House,YES,40.7104593,-74.0092735
M,Chambers St/WTC/Park Place/Cortlandt St,2 3 A C E R W,Station House,YES,40.7107493,-74.0090283
M,Chambers St/WTC/Park Place/Cortlandt St,2 3 A C E R W,Station House,YES,40.7107448,-74.0089504
M,Chambers St/WTC/Park Place/Cortlandt St,2 3 A C E R W,Station House,YES,40.71056,-74.0085957
M,Rector St,R W,Stair,YES,40.7063426,-74.014018
M,Rector St,R W,Stair,YES,40.7075497,-74.01322
M,Rector St,R W,Stair,YES,40.7076697,-74.0131438
M,Rector St,R W,Stair,YES,40.7078965,-74.0129911
M,Rector St,R W,Stair,YES,40.707609,-74.0129818
M,Rector St,R W,Stair,YES,40.7080998,-74.0128571
M,Rector St,R W,Stair,YES,40.7078334,-74.0128311
M,Rector St,R W,Stair,YES,40.7080408,-74.0126888
M,Whitehall St-South Ferry,1 R W,Stair,YES,40.7041502,-74.0133314
M,Whitehall St-South Ferry,1 R W,Stair,YES,40.7039956,-74.0133066
M,Whitehall St-South Ferry,1 R W,Stair,YES,40.7041181,-74.0129829
M,Whitehall St-South Ferry,1 R W,Stair,YES,40.7021206,-74.0126457
M,Whitehall St-South Ferry,1 R W,Stair/Escalator,YES,40.7016764,-74.0129619
M,Whitehall St-South Ferry,1 R W,Stair,YES,40.7019334,-74.0125934
B,Borough Hall/Court St,2 3 4 5 R,Stair,YES,40.6944821,-73.9928266
B,Borough Hall/Court St,2 3 4 5 R,Stair,YES,40.694232,-73.992635
B,Borough Hall/Court St,2 3 4 5 R,Stair,YES,40.6944216,-73.9926103
B,Jay St-MetroTech,A C F R,Stair,YES,40.692052,-73.986191
B,Jay St-MetroTech,A C F R,Stair,YES,40.6923585,-73.986175
B,Jay St-MetroTech,A C F R,Stair,YES,40.6921242,-73.9860742
B,Jay St-MetroTech,A C F R,Stair,YES,40.692269,-73.986061
B,Jay St-MetroTech,A C F R,Stair,YES,40.692031,-73.985395
B,Jay St-MetroTech,A C F R,Stair,YES,40.692315,-73.985172
B,Jay St-MetroTech,A C F R,Easement - Street,YES,40.6920651,-73.9851702
Bx,Van Cortlandt Park-242 St,1,Stair,YES,40.889783,-73.898432
Bx,Van Cortlandt Park-242 St,1,Stair,YES,40.890136,-73.898257
Bx,Van Cortlandt Park-242 St,1,Stair,YES,40.889683,-73.897925
Bx,Van Cortlandt Park-242 St,1,Stair,YES,40.889946,-73.897798
Bx,238 St,1,Stair,YES,40.884813,-73.900923
Bx,238 St,1,Stair,YES,40.8852451,-73.900452
Bx,231 St,1,Stair,YES,40.878775,-73.905024
Bx,231 St,1,Stair,YES,40.878694,-73.904821
Bx,231 St,1,Stair,YES,40.879168,-73.904751
Bx,231 St,1,Stair,YES,40.879091,-73.904538
Bx,231 St,1,Elevator,YES,40.8787791,-73.9046367
Bx,231 St,1,Elevator,YES,40.8789717,-73.9050678
M,Marble Hill-225 St,1,Stair,YES,40.8744658,-73.910563
M,Marble Hill-225 St,1,Stair,YES,40.8743203,-73.9098032
M,215 St,1,Stair,YES,40.869428,-73.9154543
M,215 St,1,Stair,YES,40.8693302,-73.9152315
M,215 St,1,Stair,YES,40.8697981,-73.915179
M,207 St,1,Stair,YES,40.8642822,-73.9192293
M,207 St,1,Stair,YES,40.8642605,-73.9189461
M,207 St,1,Stair,YES,40.8647513,-73.9188745
M,207 St,1,Stair,YES,40.8646144,-73.9186888
M,Dyckman St,1,Station House,YES,40.8611391,-73.9251315
M,191 St,1,Station House,YES,40.856413,-73.932605
M,191 St,1,Station House,YES,40.855374,-73.929536
M,181 St,1,Stair,YES,40.8491054,-73.9337519
M,181 St,1,Easement - Street,YES,40.8495727,-73.933351
M,168 St-Washington Hts,1 A C,Stair,YES,40.8408691,-73.9402106
M,168 St-Washington Hts,1 A C,Stair,YES,40.8410336,-73.9400969
M,168 St-Washington Hts,1 A C,Stair,YES,40.8407262,-73.9397252
M,157 St,1,Stair,YES,40.8342854,-73.9451903
M,157 St,1,Stair,YES,40.8342392,-73.9450726
M,157 St,1,Stair,YES,40.8338535,-73.9447553
M,157 St,1,Stair,YES,40.8338703,-73.9445935
M,145 St,1,Stair,YES,40.8266705,-73.9505231
M,145 St,1,Stair,YES,40.8262103,-73.9503932
M,145 St,1,Stair,YES,40.8265309,-73.9501591
M,137 St-City College,1,Stair,YES,40.8213608,-73.9544144
M,137 St-City College,1,Stair,YES,40.8215954,-73.9542336
M,137 St-City College,1,Stair,YES,40.8213989,-73.9539105
M,137 St-City College,1,Stair,YES,40.8214651,-73.9538617
M,125 St,1,Escalator,YES,40.8153339,-73.9588257
M,125 St,1,Escalator,YES,40.8157388,-73.9585275
M,125 St,1,Escalator,YES,40.8151608,-73.9584439
M,125 St,1,Stair,YES,40.8152606,-73.9583715
M,116 St-Columbia University,1,Stair,YES,40.8082656,-73.9639636
M,116 St-Columbia University,1,Stair,YES,40.8084113,-73.9638543
M,116 St-Columbia University,1,Stair,YES,40.8081156,-73.9636063
M,116 St-Columbia University,1,Stair,YES,40.8082611,-73.9634977
M,Cathedral Pkwy (110 St),1,Stair,YES,40.8044061,-73.966777
M,Cathedral Pkwy (110 St),1,Stair,YES,40.8039646,-73.9666339
M,Cathedral Pkwy (110 St),1,Stair,YES,40.8042714,-73.966413
M,103 St,1,Stair,YES,40.7992939,-73.9686826
M,103 St,1,Stair,YES,40.7994274,-73.9686148
M,103 St,1,Stair,YES,40.7991316,-73.9683278
M,103 St,1,Stair,YES,40.7992499,-73.9682674
M,96 St,1 2 3,Stair,YES,40.793077,-73.9731789
M,96 St,1 2 3,Stair,YES,40.7932219,-73.9730778
M,96 St,1 2 3,Stair,YES,40.7929331,-73.9728322
M,96 St,1 2 3,Stair,YES,40.7930775,-73.9727315
M,96 St,1 2 3,Station House,YES,40.7940752,-73.9722294
M,96 St,1 2 3,Station House,YES,40.7943215,-73.9720456
M,86 St,1,Stair,YES,40.7883789,-73.9768956
M,86 St,1,Stair,YES,40.7885233,-73.9767421
M,86 St,1,Easement - Street,YES,40.7890395,-73.9763287
M,86 St,1,Stair,YES,40.7881232,-73.9762958
M,86 St,1,Stair,YES,40.7882875,-73.9760838
M,79 St,1,Stair,YES,40.7837622,-73.9802909
M,79 St,1,Stair,YES,40.7840876,-73.980049
M,79 St,1,Stair,YES,40.7836285,-73.9799341
M,79 St,1,Stair,YES,40.7839996,-73.9796573
M,72 St,1 2 3,Station House,YES,40.7784472,-73.9819528
M,72 St,1 2 3,Station House,YES,40.77860001,-73.9819322
M,72 St,1 2 3,Station House,YES,40.7788959,-73.9818868
M,72 St,1 2 3,Station House,YES,40.7791489,-73.9818312
M,66 St-Lincoln Center,1,Elevator,YES,40.7735889,-73.9820215
M,66 St-Lincoln Center,1,Elevator,YES,40.7737597,-73.9824364
M,66 St-Lincoln Center,1,Stair,YES,40.773829,-73.982433
M,66 St-Lincoln Center,1,Stair,YES,40.7736414,-73.982431
M,66 St-Lincoln Center,1,Stair,YES,40.7736961,-73.98202
M,66 St-Lincoln Center,1,Stair,YES,40.7734779,-73.982018
M,66 St-Lincoln Center,1,Stair,YES,40.7726185,-73.9825096
M,66 St-Lincoln Center,1,Easement - Passage,YES,40.772741,-73.9825462
M,59 St-Columbus Circle,1 A C B D,Stair,YES,40.7693477,-73.9823068
M,59 St-Columbus Circle,1 A C B D,Stair,YES,40.7692671,-73.9823068
M,59 St-Columbus Circle,1 A C B D,Stair,YES,40.7688277,-73.9821169
M,59 St-Columbus Circle,1 A C B D,Stair,YES,40.7676644,-73.9814388
M,59 St-Columbus Circle,1 A C B D,Stair,YES,40.7676504,-73.9812302
M,59 St-Columbus Circle,1 A C B D,Stair,YES,40.7685822,-73.982112
M,50 St,1,Easement - Street,YES,40.7615236,-73.9844507
M,50 St,1,Easement - Street,YES,40.7616592,-73.9843289
M,50 St,1,Stair,YES,40.7612765,-73.9838216
M,50 St,1,Stair,YES,40.761364,-73.9837605
M,50 St,1,Easement - Street,YES,40.7611955,-73.9837075
M,50 St,1,Stair,YES,40.761325,-73.9836631
M,Times Sq-42 St/Port Authority Bus Terminal,1 2 3 7 A C E N Q R W S,Easement - Street,YES,40.754817,-73.9882354
M,Times Sq-42 St/Port Authority Bus Terminal,1 2 3 7 A C E N Q R W S,Stair,YES,40.7546185,-73.9878092
M,Times Sq-42 St/Port Authority Bus Terminal,1 2 3 7 A C E N Q R W S,Easement - Street,YES,40.7555721,-73.9876725
M,Times Sq-42 St/Port Authority Bus Terminal,1 2 3 7 A C E N Q R W S,Easement - Street,YES,40.7561323,-73.9875149
M,Times Sq-42 St/Port Authority Bus Terminal,1 2 3 7 A C E N Q R W S,Stair,YES,40.755248,-73.987362
M,Times Sq-42 St/Port Authority Bus Terminal,1 2 3 7 A C E N Q R W S,Easement - Street,YES,40.7563493,-73.9872942
M,Times Sq-42 St/Port Authority Bus Terminal,1 2 3 7 A C E N Q R W S,Stair,YES,40.7551794,-73.9871944
M,Times Sq-42 St/Port Authority Bus Terminal,1 2 3 7 A C E N Q R W S,Easement - Street,YES,40.7558569,-73.9868078
M,Times Sq-42 St/Port Authority Bus Terminal,1 2 3 7 A C E N Q R W S,Stair,YES,40.7555881,-73.9863448
M,Times Sq-42 St,1 2 3 7 A C E N Q R W S,Easement - Street,YES,40.755862,-73.9869267
M,34 St-Penn Station,1 2 3,Easement - Passage,YES,40.7498879,-73.9918114
M,34 St-Penn Station,1 2 3,Easement - Street,YES,40.7505404,-73.9913529
M,34 St-Penn Station,1 2 3,Easement - Street,YES,40.751066,-73.9911404
M,34 St-Penn Station,1 2 3,Easement - Street,YES,40.7496113,-73.9910228
M,34 St-Penn Station,1 2 3,Stair,YES,40.7509665,-73.9908876
M,34 St-Penn Station,1 2 3,Stair,YES,40.7503272,-73.9908869
M,34 St-Penn Station,1 2 3,Stair,YES,40.7512038,-73.9907529
M,34 St-Penn Station,1 2 3,Easement - Street,YES,40.7500804,-73.9907021
M,34 St-Penn Station,1 2 3,Easement - Street,YES,40.7507624,-73.9903986
M,34 St-Penn Station,1 2 3,Stair,YES,40.751027,-73.9903473
M,34 St-Penn Station,1 2 3,Easement - Passage,YES,40.7503288,-73.9914807
M,28 St,1,Stair,YES,40.7472595,-73.9935916
M,28 St,1,Stair,YES,40.7473836,-73.9934959
M,28 St,1,Stair,YES,40.7470999,-73.9932219
M,28 St,1,Stair,YES,40.7472356,-73.9931424
M,23 St,1,Stair,YES,40.7440065,-73.9959143
M,23 St,1,Stair,YES,40.7443252,-73.9958344
M,23 St,1,Stair,YES,40.7438738,-73.9956323
M,23 St,1,Stair,YES,40.7441139,-73.995324
M,18 St,1,Stair,YES,40.7410753,-73.9980934
M,18 St,1,Stair,YES,40.7412046,-73.9980115
M,18 St,1,Stair,YES,40.7409199,-73.9977262
M,18 St,1,Stair,YES,40.7410343,-73.9976084
M,14 St/6 Av,1 2 3 L F M,Stair,YES,40.7374025,-74.0008499
M,14 St/6 Av,1 2 3 L F M,Stair,YES,40.7372034,-74.0003842
M,14 St/6 Av,1 2 3 L F M,Stair,YES,40.7385531,-74.0000082
M,14 St/6 Av,1 2 3 L F M,Stair,YES,40.7388022,-73.9997036
M,14 St/6 Av,1 2 3 L F M,Stair,YES,40.7383157,-73.9996827
M,14 St/6 Av,1 2 3 L F M,Stair,YES,40.7385817,-73.9993871
M,Christopher St-Stonewall,1,Stair,YES,40.7335094,-74.0031819
